FIPS,CD,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,CA Democratic,CA Republican,Unity,Write-ins,Independent American,Conservative,Working Families,Working Class,State1,State2,State3,State4,State5,State6,State7,State8
fips,cd,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18,vote19,vote20,vote21,vote22
5131,5131_3,Sebastian,County,30278,8147,21072,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,5131_4,Sebastian,County,3308,441,2774,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,5133_4,Sevier,County,3533,529,2900,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,5135_1,Sharp,County,6003,1014,4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,5137_1,Stone,County,5007,995,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,5139_4,Union,County,11539,3297,7997,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,5141_2,Van Buren,County,6192,1037,4773,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,5143_3,Washington,County,70228,30448,37592,0,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,5145_2,White,County,22955,3551,18237,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,5147_1,Woodruff,County,2056,659,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,5149_4,Yell,County,5234,789,4297,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,6001_10,Alameda,County,4194,3135,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,6001_12,Alameda,County,93563,82271,11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,6001_14,Alameda,County,88848,59136,29712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,6001_17,Alameda,County,11691,7716,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,6003_3,Alpine,County,572,344,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,6005_5,Amador,County,18352,6469,11883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,6007_1,Butte,County,63484,31321,32163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,6009_5,Calaveras,County,20594,7412,13182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,6011_1,Colusa,County,4460,1402,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,6013_8,Contra Costa,County,77454,61997,15457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,6013_9,Contra Costa,County,4554,2030,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,6013_10,Contra Costa,County,180774,144686,0,0,0,36088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,6015_2,Del Norte,County,6191,2773,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,6017_3,El Dorado,County,20522,9935,10587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,6017_5,El Dorado,County,49962,19911,30051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,6019_5,Fresno,County,33324,12761,20563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,6019_13,Fresno,County,9138,4050,5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,6019_20,Fresno,County,43317,15216,28101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,6019_21,Fresno,County,64880,37553,27327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,6021_1,Glenn,County,5021,1551,3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,6023_2,Humboldt,County,26948,17251,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,6025_25,Imperial,County,17572,11370,6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,6027_3,Inyo,County,6195,3048,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,6029_20,Kern,County,55550,17661,37889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,6029_22,Kern,County,29950,15749,14201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,6029_23,Kern,County,2101,806,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,6031_20,Kings,County,14257,4428,9829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,6031_22,Kings,County,11611,5031,6580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,6033_4,Lake,County,7742,4556,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,6035_1,Lassen,County,6478,1530,4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_23,Los Angeles,County,1926,836,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_26,Los Angeles,County,15156,8685,6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_27,Los Angeles,County,130605,57486,73119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_28,Los Angeles,County,125523,84537,40986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_29,Los Angeles,County,72449,44674,0,0,0,0,0,27775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_30,Los Angeles,County,131524,95375,0,0,0,0,0,36149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_31,Los Angeles,County,98144,55307,42837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_32,Los Angeles,County,158084,105222,52862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_34,Los Angeles,County,71567,37913,0,0,0,0,0,33654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_35,Los Angeles,County,13054,8407,4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_36,Los Angeles,County,178231,118744,59487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_37,Los Angeles,County,78338,49053,0,0,0,0,0,29285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_38,Los Angeles,County,97881,54061,43820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_42,Los Angeles,County,86072,56014,30058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_43,Los Angeles,County,75270,56253,19017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_44,Los Angeles,County,85337,58916,26421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6037_45,Los Angeles,County,14398,7916,6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,6039_5,Madera,County,10129,3631,6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,6039_13,Madera,County,14471,6240,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,6041_2,Marin,County,48889,39051,9838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,6043_5,Mariposa,County,7628,2987,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,6045_2,Mendocino,County,12318,8530,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,6047_13,Merced,County,31388,16452,14936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,6049_1,Modoc,County,2548,678,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,6051_3,Mono,County,2562,1433,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,6053_18,Monterey,County,25598,16383,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,6053_19,Monterey,County,46409,33640,12769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,6055_4,Napa,County,21589,15145,6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,6057_3,Nevada,County,28489,15981,12508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,6059_38,Orange,County,10759,5258,5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,6059_40,Orange,County,190452,80045,110407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,6059_45,Orange,County,144085,64975,79110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,6059_46,Orange,County,84425,49989,34436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,6059_47,Orange,County,195901,100228,95673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,6059_49,Orange,County,78296,35038,43258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,6061_3,Placer,County,75142,33069,42073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,6063_3,Plumas,County,7082,2887,4195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,6065_25,Riverside,County,72659,41996,30663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,6065_35,Riverside,County,4679,2169,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,6065_39,Riverside,County,69079,39052,30027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,6065_40,Riverside,County,1636,601,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,6065_41,Riverside,County,128612,63507,65105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,6065_48,Riverside,County,40553,16045,24508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,6067_3,Sacramento,County,23725,11118,12607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,6067_6,Sacramento,County,94164,52894,41270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,6067_7,Sacramento,County,90064,60259,29805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,6069_18,San Benito,County,8361,4458,3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,6071_23,San Bernardino,County,100689,40613,60076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,6071_25,San Bernardino,County,978,390,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,6071_28,San Bernardino,County,17194,7226,9968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,6071_33,San Bernardino,County,74624,43170,31454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,6071_35,San Bernardino,County,52825,28932,23893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,6071_40,San Bernardino,County,9621,3809,5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,6073_48,San Diego,County,125128,49910,75218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,6073_49,San Diego,County,132725,75009,57716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,6073_50,San Diego,County,190067,117112,72955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,6073_51,San Diego,County,158561,95213,63348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,6073_52,San Diego,County,102543,66801,35742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,6075_2,San Francisco,County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,6075_11,San Francisco,County,166118,137059,29059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,6075_12,San Francisco,County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,6075_15,San Francisco,County,15865,8147,0,0,0,0,0,7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,6077_9,San Joaquin,County,74199,42356,31843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,6077_13,San Joaquin,County,3669,1950,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,6079_19,San Luis Obispo,County,25442,12289,13153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,6079_24,San Luis Obispo,County,44827,27433,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,6081_15,San Mateo,County,100232,57300,0,0,0,0,0,42932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,6081_16,San Mateo,County,30412,18187,0,0,0,0,0,12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083,6083_24,Santa Barbara,County,74238,44794,29444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,6085_16,Santa Clara,County,131559,76626,0,0,0,0,0,54933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,6085_17,Santa Clara,County,105729,75084,30645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,6085_18,Santa Clara,County,54401,37377,17024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,6085_19,Santa Clara,County,60208,40055,20153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,6087_18,Santa Cruz,County,6934,4879,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,6087_19,Santa Cruz,County,53509,42361,11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,6089_1,Shasta,County,46337,16539,29798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,6091_3,Sierra,County,1533,575,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,6093_1,Siskiyou,County,16312,6319,9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,6095_4,Solano,County,38317,19023,19294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,6095_7,Solano,County,31,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,6095_8,Solano,County,71324,49402,21922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,6097_2,Sonoma,County,56993,42128,14865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,6097_4,Sonoma,County,54512,41487,13025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6099,6099_5,Stanislaus,County,56159,23383,32776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6099,6099_9,Stanislaus,County,355,127,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6099,6099_13,Stanislaus,County,20644,10921,9723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6101,6101_1,Sutter,County,18872,6582,12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,6103_1,Tehama,County,14156,4823,9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,6105_2,Trinity,County,2346,1122,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,6107_20,Tulare,County,20341,7045,13296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,6107_21,Tulare,County,17077,7157,9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,6107_22,Tulare,County,14915,6019,8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,6109_5,Tuolumne,County,22403,8671,13732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,6111_24,Ventura,County,32476,20059,12417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,6111_26,Ventura,County,136835,73850,62985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,6111_32,Ventura,County,558,293,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,6113_4,Yolo,County,26901,18894,8007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,6113_7,Yolo,County,7786,5045,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6115,6115_1,Yuba,County,6237,2363,3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6115,6115_3,Yuba,County,2516,798,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,8001_4,Adams,County,5402,1164,4070,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,8001_6,Adams,County,8786,6343,2214,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,8001_7,Adams,County,1195,806,366,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,8001_8,Adams,County,138615,76630,56407,0,5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8003,8003_3,Alamosa,County,5802,2930,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,8005_1,Arapahoe,County,2588,1933,607,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,8005_4,Arapahoe,County,13235,6264,6645,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,8005_6,Arapahoe,County,220097,135565,80459,0,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8007,8007_3,Archuleta,County,7666,3525,4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8009,8009_4,Baca,County,1731,237,1404,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8011,8011_4,Bent,County,1788,490,1227,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,8013_2,Boulder,County,148877,117184,29242,0,0,0,707,0,0,686,0,0,0,0,0,1058,0,0,0,0,0,0,0
8014,8014_7,Broomfield,County,36642,23049,12913,0,545,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,8015_7,Chaffee,County,11482,6291,4933,0,204,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
8017,8017_4,Cheyenne,County,880,73,789,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8019,8019_2,Clear Creek,County,5074,2941,1996,0,0,0,53,0,0,49,0,0,0,0,0,35,0,0,0,0,0,0,0
8021,8021_3,Conejos,County,3351,1580,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,8023_3,Costilla,County,1623,1090,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025,8025_4,Crowley,County,1340,278,980,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,8027_7,Custer,County,3249,943,2230,0,65,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,8029_3,Delta,County,15628,5544,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,8031_1,Denver,County,202333,162598,35618,0,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,8031_6,Denver,County,460,360,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,8033_3,Dolores,County,1271,323,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,8035_4,Douglas,County,182169,76495,102083,0,0,0,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,8035_6,Douglas,County,2721,1398,1293,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8037,8037_2,Eagle,County,17292,10677,6289,0,0,0,100,0,0,97,0,0,0,0,0,129,0,0,0,0,0,0,0
8037,8037_3,Eagle,County,4066,2916,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,8039_4,Elbert,County,15899,3277,12083,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,8041_4,El Paso,County,3986,610,3195,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,8041_5,El Paso,County,276511,111212,154914,0,7028,0,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,8041_7,El Paso,County,312,171,133,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,8043_7,Fremont,County,19262,5761,13017,0,358,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,8045_3,Garfield,County,23542,13375,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,8047_2,Gilpin,County,3325,1888,1351,0,0,0,33,0,0,23,0,0,0,0,0,30,0,0,0,0,0,0,0
8049,8049_2,Grand,County,7779,3859,3734,0,0,0,87,0,0,60,0,0,0,0,0,39,0,0,0,0,0,0,0
8051,8051_3,Gunnison,County,8930,6183,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,8053_3,Hinsdale,County,513,237,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055,8055_3,Huerfano,County,3761,1979,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8057,8057_2,Jackson,County,666,121,528,0,0,0,10,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
8059,8059_1,Jefferson,County,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,8059_2,Jefferson,County,1099,644,421,0,0,0,14,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0
8059,8059_6,Jefferson,County,32356,16294,15424,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,8059_7,Jefferson,County,263087,156846,100508,0,4402,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,8061_4,Kiowa,County,749,60,669,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,8063_4,Kit Carson,County,2948,352,2510,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8065,8065_7,Lake,County,2913,1718,1090,0,77,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
8067,8067_3,La Plata,County,29384,18539,10845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,8069_2,Larimer,County,110866,70960,37358,0,0,0,788,0,0,652,0,0,0,0,0,1108,0,0,0,0,0,0,0
8069,8069_4,Larimer,County,53023,23654,27848,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,8069_8,Larimer,County,9605,4144,5132,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8071,8071_3,Las Animas,County,6532,3174,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8073,8073_4,Lincoln,County,2075,265,1746,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8075,8075_4,Logan,County,8057,1425,6341,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,8077_3,Mesa,County,71875,30348,41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8079,8079_3,Mineral,County,696,304,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081,8081_3,Moffat,County,5337,1081,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8083,8083_3,Montezuma,County,12286,5248,7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085,8085_3,Montrose,County,20283,7510,12773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8087,8087_4,Morgan,County,9800,2077,7450,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8089,8089_3,Otero,County,6989,2889,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,8091_3,Ouray,County,3471,2205,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,8093_7,Park,County,9820,4018,5515,0,226,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
8095,8095_4,Phillips,County,1928,270,1603,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,8097_3,Pitkin,County,9297,7364,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,8099_4,Prowers,County,4231,894,3195,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,8101_3,Pueblo,County,65619,34892,30727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,8103_3,Rio Blanco,County,2979,524,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,8105_3,Rio Grande,County,4906,2109,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8107,8107_2,Routt,County,13341,8316,4723,0,0,0,83,0,0,96,0,0,0,0,0,123,0,0,0,0,0,0,0
8109,8109_3,Saguache,County,2676,1541,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111,8111_3,San Juan,County,496,343,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,8113_3,San Miguel,County,3979,3165,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
